"Date;Time;4G Total Traffic (GB)"
"2/23/2024;03:00;0.5714"
"2/23/2024;03:00;12.869"
"2/23/2024;03:00;0.0538"
"2/23/2024;03:00;18.828"
"2/23/2024;03:00;13.994"
"2/23/2024;03:00;0.2594"
"2/23/2024;03:00;1.568"
"2/23/2024;03:00;18.786"
"2/23/2024;03:00;0.4255"
"2/23/2024;03:00;0.1328"
"2/23/2024;03:00;0.3103"
"2/23/2024;03:00;0.3589"
"2/23/2024;03:00;33.879"
"2/23/2024;03:00;4.989"
"2/23/2024;03:00;0.9366"
"2/23/2024;03:00;0.4082"
"2/23/2024;03:00;13.105"
"2/23/2024;03:00;0.4242"
"2/23/2024;03:00;1.612"
"2/23/2024;04:00;1.179"
"2/23/2024;04:00;13.295"
"2/23/2024;04:00;0"
"2/23/2024;04:00;19.517"
"2/23/2024;04:00;11.812"
"2/23/2024;04:00;0.3685"
"2/23/2024;04:00;24.128"
"2/23/2024;04:00;17.596"
"2/23/2024;04:00;0.3497"
"2/23/2024;04:00;0.1843"
"2/23/2024;04:00;0.1859"
"2/23/2024;04:00;0.5031"
"2/23/2024;04:00;39.947"
"2/23/2024;04:00;36.923"
"2/23/2024;04:00;14.418"
"2/23/2024;04:00;0"
"2/23/2024;04:00;1.57"
"2/23/2024;04:00;0.9123"
"2/23/2024;04:00;18.966"
"2/23/2024;05:00;1.204"
"2/23/2024;05:00;19.343"
"2/23/2024;05:00;0.0018"
"2/23/2024;05:00;29.159"
"2/23/2024;05:00;22.836"
"2/23/2024;05:00;0.4554"
"2/23/2024;05:00;36.669"
"2/23/2024;05:00;29.539"
"2/23/2024;05:00;0.3669"
"2/23/2024;05:00;0.6376"
"2/23/2024;05:00;0.2609"
"2/23/2024;05:00;0.3945"
"2/23/2024;05:00;49.926"
"2/23/2024;05:00;36.804"
"2/23/2024;05:00;18.952"
"2/23/2024;05:00;0.0146"
"2/23/2024;05:00;24.125"
"2/23/2024;05:00;0.8361"
"2/23/2024;05:00;40.706"
"2/23/2024;06:00;39.949"
"2/23/2024;06:00;27.035"
"2/23/2024;06:00;0.2974"
"2/23/2024;06:00;39.552"
"2/23/2024;06:00;25.106"
"2/23/2024;06:00;0.918"
"2/23/2024;06:00;60.987"
"2/23/2024;06:00;3.554"
"2/23/2024;06:00;0.8419"
"2/23/2024;06:00;0.7402"
"2/23/2024;06:00;0.2494"
"2/23/2024;06:00;0.5262"
"2/23/2024;06:00;93.796"
"2/23/2024;06:00;43.573"
"2/23/2024;06:00;24.273"
"2/23/2024;06:00;14.275"
"2/23/2024;06:00;37.264"
"2/23/2024;06:00;16.461"
"2/23/2024;06:00;47.957"
"2/23/2024;07:00;40.049"
"2/23/2024;07:00;24.868"
"2/23/2024;07:00;0.7634"
"2/23/2024;07:00;38.812"
"2/23/2024;07:00;34.731"
"2/23/2024;07:00;0.9803"
"2/23/2024;07:00;5.724"
"2/23/2024;07:00;38.991"
"2/23/2024;07:00;10.594"
"2/23/2024;07:00;0.7879"
"2/23/2024;07:00;0.1558"
"2/23/2024;07:00;0.264"
"2/23/2024;07:00;77.669"
"2/23/2024;07:00;59.034"
"2/23/2024;07:00;35.854"
"2/23/2024;07:00;12.313"
"2/23/2024;07:00;32.561"
"2/23/2024;07:00;15.958"
"2/23/2024;07:00;42.374"
"2/23/2024;08:00;40.621"
"2/23/2024;08:00;37.123"
"2/23/2024;08:00;0.5876"
"2/23/2024;08:00;46.788"
"2/23/2024;08:00;39.821"
"2/23/2024;08:00;13.919"
"2/23/2024;08:00;61.604"
"2/23/2024;08:00;64.315"
"2/23/2024;08:00;12.203"
"2/23/2024;08:00;0.4035"
"2/23/2024;08:00;0.1907"
"2/23/2024;08:00;0.6248"
"2/23/2024;08:00;9.249"
"2/23/2024;08:00;77.134"
"2/23/2024;08:00;27.465"
"2/23/2024;08:00;17.427"
"2/23/2024;08:00;39.442"
"2/23/2024;08:00;0.9263"
"2/23/2024;08:00;50.446"
"2/23/2024;09:00;50.094"
"2/23/2024;09:00;37.476"
"2/23/2024;09:00;0.8325"
"2/23/2024;09:00;63.573"
"2/23/2024;09:00;41.212"
"2/23/2024;09:00;17.368"
"2/23/2024;09:00;77.076"
"2/23/2024;09:00;53.444"
"2/23/2024;09:00;17.711"
"2/23/2024;09:00;10.254"
"2/23/2024;09:00;0.452"
"2/23/2024;09:00;10.171"
"2/23/2024;09:00;100.934"
"2/23/2024;09:00;84.793"
"2/23/2024;09:00;43.574"
"2/23/2024;09:00;18.838"
"2/23/2024;09:00;39.716"
"2/23/2024;09:00;1.548"
"2/23/2024;09:00;4.707"
"2/23/2024;10:00;46.128"
"2/23/2024;10:00;35.942"
"2/23/2024;10:00;0.912"
"2/23/2024;10:00;56.425"
"2/23/2024;10:00;51.164"
"2/23/2024;10:00;0.8572"
"2/23/2024;10:00;64.405"
"2/23/2024;10:00;61.151"
"2/23/2024;10:00;21.336"
"2/23/2024;10:00;0.4955"
"2/23/2024;10:00;0.3948"
"2/23/2024;10:00;11.327"
"2/23/2024;10:00;107.346"
"2/23/2024;10:00;82.001"
"2/23/2024;10:00;56.173"
"2/23/2024;10:00;23.914"
"2/23/2024;10:00;48.392"
"2/23/2024;10:00;14.476"
"2/23/2024;10:00;54.786"
"2/23/2024;11:00;52.736"
"2/23/2024;11:00;40.621"
"2/23/2024;11:00;0.6836"
"2/23/2024;11:00;60.479"
"2/23/2024;11:00;55.485"
"2/23/2024;11:00;1.117"
"2/23/2024;11:00;75.597"
"2/23/2024;11:00;63.243"
"2/23/2024;11:00;17.734"
"2/23/2024;11:00;0.6817"
"2/23/2024;11:00;0.5811"
"2/23/2024;11:00;10.828"
"2/23/2024;11:00;114.037"
"2/23/2024;11:00;106.248"
"2/23/2024;11:00;42.709"
"2/23/2024;11:00;27.516"
"2/23/2024;11:00;49.788"
"2/23/2024;11:00;21.818"
"2/23/2024;11:00;59.411"
"2/23/2024;12:00;41.431"
"2/23/2024;12:00;32.012"
"2/23/2024;12:00;13.491"
"2/23/2024;12:00;53.018"
"2/23/2024;12:00;63.811"
"2/23/2024;12:00;12.491"
"2/23/2024;12:00;70.631"
"2/23/2024;12:00;58.633"
"2/23/2024;12:00;23.132"
"2/23/2024;12:00;0.3325"
"2/23/2024;12:00;0.6084"
"2/23/2024;12:00;15.853"
"2/23/2024;12:00;112.501"
"2/23/2024;12:00;106.477"
"2/23/2024;12:00;46.781"
"2/23/2024;12:00;24.745"
"2/23/2024;12:00;46.403"
"2/23/2024;12:00;21.879"
"2/23/2024;12:00;58.917"
"2/23/2024;13:00;39.742"
"2/23/2024;13:00;31.579"
"2/23/2024;13:00;0.7667"
"2/23/2024;13:00;41.891"
"2/23/2024;13:00;35.617"
"2/23/2024;13:00;11.705"
"2/23/2024;13:00;60.132"
"2/23/2024;13:00;6.676"
"2/23/2024;13:00;21.179"
"2/23/2024;13:00;0.7555"
"2/23/2024;13:00;11.644"
"2/23/2024;13:00;0.9356"
"2/23/2024;13:00;10.722"
"2/23/2024;13:00;116.492"
"2/23/2024;13:00;41.145"
"2/23/2024;13:00;19.321"
"2/23/2024;13:00;32.857"
"2/23/2024;13:00;23.476"
"2/23/2024;13:00;64.984"
"2/23/2024;14:00;39.546"
"2/23/2024;14:00;30.069"
"2/23/2024;14:00;10.727"
"2/23/2024;14:00;51.253"
"2/23/2024;14:00;4.673"
"2/23/2024;14:00;15.924"
"2/23/2024;14:00;72.128"
"2/23/2024;14:00;53.754"
"2/23/2024;14:00;17.037"
"2/23/2024;14:00;0.9734"
"2/23/2024;14:00;0.3579"
"2/23/2024;14:00;10.759"
"2/23/2024;14:00;153.197"
"2/23/2024;14:00;114.545"
"2/23/2024;14:00;35.326"
"2/23/2024;14:00;18.096"
"2/23/2024;14:00;44.426"
"2/23/2024;14:00;20.403"
"2/23/2024;14:00;52.438"
"2/23/2024;15:00;40.562"
"2/23/2024;15:00;31.516"
"2/23/2024;15:00;1.012"
"2/23/2024;15:00;47.745"
"2/23/2024;15:00;44.151"
"2/23/2024;15:00;14.025"
"2/23/2024;15:00;6.194"
"2/23/2024;15:00;51.828"
"2/23/2024;15:00;21.674"
"2/23/2024;15:00;0.7878"
"2/23/2024;15:00;0.6797"
"2/23/2024;15:00;13.914"
"2/23/2024;15:00;140.198"
"2/23/2024;15:00;110.939"
"2/23/2024;15:00;39.925"
"2/23/2024;15:00;27.469"
"2/23/2024;15:00;42.276"
"2/23/2024;15:00;24.609"
"2/23/2024;15:00;58.664"
"2/23/2024;16:00;53.533"
"2/23/2024;16:00;3.47"
"2/23/2024;16:00;13.236"
"2/23/2024;16:00;51.276"
"2/23/2024;16:00;49.902"
"2/23/2024;16:00;12.224"
"2/23/2024;16:00;65.218"
"2/23/2024;16:00;53.669"
"2/23/2024;16:00;22.173"
"2/23/2024;16:00;12.435"
"2/23/2024;16:00;0.5943"
"2/23/2024;16:00;0.8348"
"2/23/2024;16:00;120.195"
"2/23/2024;16:00;104.975"
"2/23/2024;16:00;39.748"
"2/23/2024;16:00;20.647"
"2/23/2024;16:00;31.551"
"2/23/2024;16:00;16.197"
"2/23/2024;16:00;54.222"
"2/23/2024;17:00;48.887"
"2/23/2024;17:00;4.194"
"2/23/2024;17:00;12.308"
"2/23/2024;17:00;63.624"
"2/23/2024;17:00;47.158"
"2/23/2024;17:00;14.836"
"2/23/2024;17:00;66.859"
"2/23/2024;17:00;60.278"
"2/23/2024;17:00;21.822"
"2/23/2024;17:00;0.8642"
"2/23/2024;17:00;11.358"
"2/23/2024;17:00;0.7176"
"2/23/2024;17:00;121.711"
"2/23/2024;17:00;113.585"
"2/23/2024;17:00;44.708"
"2/23/2024;17:00;22.618"
"2/23/2024;17:00;43.169"
"2/23/2024;17:00;20.407"
"2/23/2024;17:00;71.705"
"2/23/2024;18:00;59.403"
"2/23/2024;18:00;43.645"
"2/23/2024;18:00;12.811"
"2/23/2024;18:00;51.906"
"2/23/2024;18:00;46.429"
"2/23/2024;18:00;0.9187"
"2/23/2024;18:00;78.118"
"2/23/2024;18:00;59.752"
"2/23/2024;18:00;22.955"
"2/23/2024;18:00;10.667"
"2/23/2024;18:00;0.5124"
"2/23/2024;18:00;14.341"
"2/23/2024;18:00;129.712"
"2/23/2024;18:00;112.994"
"2/23/2024;18:00;32.322"
"2/23/2024;18:00;28.925"
"2/23/2024;18:00;43.767"
"2/23/2024;18:00;36.623"
"2/23/2024;18:00;69.379"
"2/23/2024;19:00;51.301"
"2/23/2024;19:00;3.829"
"2/23/2024;19:00;0.8984"
"2/23/2024;19:00;54.563"
"2/23/2024;19:00;58.228"
"2/23/2024;19:00;20.428"
"2/23/2024;19:00;91.788"
"2/23/2024;19:00;64.563"
"2/23/2024;19:00;25.328"
"2/23/2024;19:00;0.8646"
"2/23/2024;19:00;0.6639"
"2/23/2024;19:00;14.823"
"2/23/2024;19:00;144.032"
"2/23/2024;19:00;117.636"
"2/23/2024;19:00;67.403"
"2/23/2024;19:00;30.584"
"2/23/2024;19:00;59.054"
"2/23/2024;19:00;31.367"
"2/23/2024;19:00;93.575"
"2/23/2024;20:00;4.685"
"2/23/2024;20:00;42.824"
"2/23/2024;20:00;15.191"
"2/23/2024;20:00;54.687"
"2/23/2024;20:00;63.427"
"2/23/2024;20:00;18.935"
"2/23/2024;20:00;100.738"
"2/23/2024;20:00;79.375"
"2/23/2024;20:00;27.732"
"2/23/2024;20:00;13.912"
"2/23/2024;20:00;0.7504"
"2/23/2024;20:00;13.231"
"2/23/2024;20:00;135.514"
"2/23/2024;20:00;123.089"
"2/23/2024;20:00;45.522"
"2/23/2024;20:00;32.569"
"2/23/2024;20:00;60.241"
"2/23/2024;20:00;30.892"
"2/23/2024;20:00;93.113"
"2/23/2024;21:00;42.851"
"2/23/2024;21:00;54.894"
"2/23/2024;21:00;13.461"
"2/23/2024;21:00;55.727"
"2/23/2024;21:00;60.111"
"2/23/2024;21:00;14.326"
"2/23/2024;21:00;89.758"
"2/23/2024;21:00;76.678"
"2/23/2024;21:00;27.057"
"2/23/2024;21:00;1.364"
"2/23/2024;21:00;14.513"
"2/23/2024;21:00;0.7869"
"2/23/2024;21:00;152.389"
"2/23/2024;21:00;121.314"
"2/23/2024;21:00;40.749"
"2/23/2024;21:00;33.559"
"2/23/2024;21:00;71.734"
"2/23/2024;21:00;3.082"
"2/23/2024;21:00;96.494"
"2/23/2024;22:00;52.508"
"2/23/2024;22:00;54.365"
"2/23/2024;22:00;14.631"
"2/23/2024;22:00;56.885"
"2/23/2024;22:00;51.416"
"2/23/2024;22:00;0.9923"
"2/23/2024;22:00;77.866"
"2/23/2024;22:00;76.831"
"2/23/2024;22:00;2.208"
"2/23/2024;22:00;10.992"
"2/23/2024;22:00;0.9492"
"2/23/2024;22:00;1.113"
"2/23/2024;22:00;131.968"
"2/23/2024;22:00;131.966"
"2/23/2024;22:00;35.248"
"2/23/2024;22:00;32.314"
"2/23/2024;22:00;63.843"
"2/23/2024;22:00;29.028"
"2/23/2024;22:00;93.944"
"2/23/2024;23:00;46.638"
"2/23/2024;23:00;47.626"
"2/23/2024;23:00;15.761"
"2/23/2024;23:00;42.148"
"2/23/2024;23:00;43.197"
"2/23/2024;23:00;1.39"
"2/23/2024;23:00;6.451"
"2/23/2024;23:00;81.066"
"2/23/2024;23:00;25.151"
"2/23/2024;23:00;0.7838"
"2/23/2024;23:00;0.5606"
"2/23/2024;23:00;25.745"
"2/23/2024;23:00;122.086"
"2/23/2024;23:00;104.756"
"2/23/2024;23:00;40.505"
"2/23/2024;23:00;2.88"
"2/23/2024;23:00;52.152"
"2/23/2024;23:00;27.457"
"2/23/2024;23:00;88.777"
"2/24/2024;00:00;33.772"
"2/24/2024;00:00;31.391"
"2/24/2024;00:00;0.2262"
"2/24/2024;00:00;41.867"
"2/24/2024;00:00;44.048"
"2/24/2024;00:00;0.7045"
"2/24/2024;00:00;54.842"
"2/24/2024;00:00;52.078"
"2/24/2024;00:00;11.904"
"2/24/2024;00:00;0.4017"
"2/24/2024;00:00;0.292"
"2/24/2024;00:00;19.852"
"2/24/2024;00:00;10.092"
"2/24/2024;00:00;83.621"
"2/24/2024;00:00;21.298"
"2/24/2024;00:00;19.765"
"2/24/2024;00:00;44.377"
"2/24/2024;00:00;15.598"
"2/24/2024;00:00;67.199"
"2/24/2024;01:00;25.172"
"2/24/2024;01:00;23.698"
"2/24/2024;01:00;0.0827"
"2/24/2024;01:00;39.403"
"2/24/2024;01:00;38.552"
"2/24/2024;01:00;0.3781"
"2/24/2024;01:00;47.291"
"2/24/2024;01:00;51.509"
"2/24/2024;01:00;0.9504"
"2/24/2024;01:00;0.2291"
"2/24/2024;01:00;0.2066"
"2/24/2024;01:00;0.5554"
"2/24/2024;01:00;54.414"
"2/24/2024;01:00;50.673"
"2/24/2024;01:00;1.822"
"2/24/2024;01:00;16.559"
"2/24/2024;01:00;31.437"
"2/24/2024;01:00;17.129"
"2/24/2024;01:00;5.369"
"2/24/2024;02:00;24.245"
"2/24/2024;02:00;11.992"
"2/24/2024;02:00;0.054"
"2/24/2024;02:00;28.464"
"2/24/2024;02:00;1.914"
"2/24/2024;02:00;0.1391"
"2/24/2024;02:00;44.939"
"2/24/2024;02:00;34.872"
"2/24/2024;02:00;0.606"
"2/24/2024;02:00;0.1921"
"2/24/2024;02:00;0.0467"
"2/24/2024;02:00;0.1868"
"2/24/2024;02:00;92.241"
"2/24/2024;02:00;41.217"
"2/24/2024;02:00;1.052"
"2/24/2024;02:00;0.5684"
"2/24/2024;02:00;14.516"
"2/24/2024;02:00;12.572"
"2/24/2024;02:00;33.657"
"2/24/2024;03:00;0.9888"
"2/24/2024;03:00;10.248"
"2/24/2024;03:00;0.2011"
"2/24/2024;03:00;14.142"
"2/24/2024;03:00;22.062"
"2/24/2024;03:00;0.0904"
"2/24/2024;03:00;3.987"
"2/24/2024;03:00;26.477"
"2/24/2024;03:00;0.7603"
"2/24/2024;03:00;0.1896"
"2/24/2024;03:00;0.2635"
"2/24/2024;03:00;0.2699"
"2/24/2024;03:00;3.725"
"2/24/2024;03:00;33.714"
"2/24/2024;03:00;0.4302"
"2/24/2024;03:00;0.5357"
"2/24/2024;03:00;0.8567"
"2/24/2024;03:00;14.136"
"2/24/2024;03:00;31.486"
"2/24/2024;04:00;0.8052"
"2/24/2024;04:00;0.9696"
"2/24/2024;04:00;0.024"
"2/24/2024;04:00;19.153"
"2/24/2024;04:00;14.412"
"2/24/2024;04:00;0.2193"
"2/24/2024;04:00;16.668"
"2/24/2024;04:00;17.918"
"2/24/2024;04:00;0.9953"
"2/24/2024;04:00;0.7845"
"2/24/2024;04:00;0.1998"
"2/24/2024;04:00;0.324"
"2/24/2024;04:00;44.842"
"2/24/2024;04:00;46.963"
"2/24/2024;04:00;11.445"
"2/24/2024;04:00;0.049"
"2/24/2024;04:00;10.133"
"2/24/2024;04:00;11.884"
"2/24/2024;04:00;12.566"
"2/24/2024;05:00;19.711"
"2/24/2024;05:00;16.228"
"2/24/2024;05:00;0.0355"
"2/24/2024;05:00;31.169"
"2/24/2024;05:00;18.189"
"2/24/2024;05:00;0.8112"
"2/24/2024;05:00;33.217"
"2/24/2024;05:00;1.88"
"2/24/2024;05:00;0.5917"
"2/24/2024;05:00;0.3895"
"2/24/2024;05:00;0.7406"
"2/24/2024;05:00;0.7228"
"2/24/2024;05:00;6.814"
"2/24/2024;05:00;40.552"
"2/24/2024;05:00;12.397"
"2/24/2024;05:00;0.1252"
"2/24/2024;05:00;23.763"
"2/24/2024;05:00;0.7939"
"2/24/2024;05:00;31.738"
"2/24/2024;06:00;35.167"
"2/24/2024;06:00;23.582"
"2/24/2024;06:00;0.5212"
"2/24/2024;06:00;38.782"
"2/24/2024;06:00;27.955"
"2/24/2024;06:00;0.8109"
"2/24/2024;06:00;50.431"
"2/24/2024;06:00;33.942"
"2/24/2024;06:00;0.8461"
"2/24/2024;06:00;0.5014"
"2/24/2024;06:00;0.5985"
"2/24/2024;06:00;0.7828"
"2/24/2024;06:00;78.523"
"2/24/2024;06:00;55.618"
"2/24/2024;06:00;25.752"
"2/24/2024;06:00;15.718"
"2/24/2024;06:00;37.426"
"2/24/2024;06:00;17.629"
"2/24/2024;06:00;44.782"
"2/24/2024;07:00;45.783"
"2/24/2024;07:00;27.503"
"2/24/2024;07:00;0.8732"
"2/24/2024;07:00;50.948"
"2/24/2024;07:00;38.454"
"2/24/2024;07:00;0.8203"
"2/24/2024;07:00;58.005"
"2/24/2024;07:00;44.359"
"2/24/2024;07:00;10.714"
"2/24/2024;07:00;0.3539"
"2/24/2024;07:00;0.6057"
"2/24/2024;07:00;0.9086"
"2/24/2024;07:00;108.257"
"2/24/2024;07:00;69.396"
"2/24/2024;07:00;38.243"
"2/24/2024;07:00;18.828"
"2/24/2024;07:00;3.815"
"2/24/2024;07:00;12.773"
"2/24/2024;07:00;45.015"
"2/24/2024;08:00;47.749"
"2/24/2024;08:00;31.812"
"2/24/2024;08:00;0.7675"
"2/24/2024;08:00;52.947"
"2/24/2024;08:00;40.834"
"2/24/2024;08:00;0.9029"
"2/24/2024;08:00;62.621"
"2/24/2024;08:00;4.564"
"2/24/2024;08:00;13.335"
"2/24/2024;08:00;0.5376"
"2/24/2024;08:00;0.1595"
"2/24/2024;08:00;0.7106"
"2/24/2024;08:00;100.978"
"2/24/2024;08:00;66.449"
"2/24/2024;08:00;43.402"
"2/24/2024;08:00;14.469"
"2/24/2024;08:00;40.947"
"2/24/2024;08:00;10.083"
"2/24/2024;08:00;51.651"
"2/24/2024;09:00;45.332"
"2/24/2024;09:00;3.033"
"2/24/2024;09:00;10.235"
"2/24/2024;09:00;53.385"
"2/24/2024;09:00;45.536"
"2/24/2024;09:00;0.8907"
"2/24/2024;09:00;58.985"
"2/24/2024;09:00;53.272"
"2/24/2024;09:00;13.694"
"2/24/2024;09:00;0.51"
"2/24/2024;09:00;0.3544"
"2/24/2024;09:00;10.122"
"2/24/2024;09:00;85.071"
"2/24/2024;09:00;86.668"
"2/24/2024;09:00;29.546"
"2/24/2024;09:00;22.124"
"2/24/2024;09:00;41.005"
"2/24/2024;09:00;14.151"
"2/24/2024;09:00;55.781"
"2/24/2024;10:00;44.041"
"2/24/2024;10:00;39.755"
"2/24/2024;10:00;0.6795"
"2/24/2024;10:00;49.272"
"2/24/2024;10:00;53.732"
"2/24/2024;10:00;0.9992"
"2/24/2024;10:00;61.287"
"2/24/2024;10:00;68.276"
"2/24/2024;10:00;21.705"
"2/24/2024;10:00;0.5651"
"2/24/2024;10:00;0.3867"
"2/24/2024;10:00;0.6362"
"2/24/2024;10:00;99.695"
"2/24/2024;10:00;9.642"
"2/24/2024;10:00;45.645"
"2/24/2024;10:00;19.745"
"2/24/2024;10:00;39.579"
"2/24/2024;10:00;1.587"
"2/24/2024;10:00;51.787"
"2/24/2024;11:00;4.88"
"2/24/2024;11:00;41.279"
"2/24/2024;11:00;11.534"
"2/24/2024;11:00;56.831"
"2/24/2024;11:00;51.857"
"2/24/2024;11:00;11.051"
"2/24/2024;11:00;77.403"
"2/24/2024;11:00;61.569"
"2/24/2024;11:00;17.747"
"2/24/2024;11:00;0.9684"
"2/24/2024;11:00;0.7389"
"2/24/2024;11:00;10.042"
"2/24/2024;11:00;117.852"
"2/24/2024;11:00;96.704"
"2/24/2024;11:00;38.725"
"2/24/2024;11:00;27.841"
"2/24/2024;11:00;47.408"
"2/24/2024;11:00;20.643"
"2/24/2024;11:00;67.761"
"2/24/2024;12:00;42.612"
"2/24/2024;12:00;35.116"
"2/24/2024;12:00;14.509"
"2/24/2024;12:00;56.244"
"2/24/2024;12:00;55.211"
"2/24/2024;12:00;13.056"
"2/24/2024;12:00;71.807"
"2/24/2024;12:00;66.623"
"2/24/2024;12:00;17.079"
"2/24/2024;12:00;0.9652"
"2/24/2024;12:00;0.6413"
"2/24/2024;12:00;12.827"
"2/24/2024;12:00;118.598"
"2/24/2024;12:00;98.288"
"2/24/2024;12:00;39.357"
"2/24/2024;12:00;22.745"
"2/24/2024;12:00;4.63"
"2/24/2024;12:00;25.895"
"2/24/2024;12:00;65.428"
"2/24/2024;13:00;39.971"
"2/24/2024;13:00;40.888"
"2/24/2024;13:00;10.846"
"2/24/2024;13:00;55.424"
"2/24/2024;13:00;55.968"
"2/24/2024;13:00;13.822"
"2/24/2024;13:00;61.137"
"2/24/2024;13:00;59.524"
"2/24/2024;13:00;19.199"
"2/24/2024;13:00;0.62"
"2/24/2024;13:00;0.4253"
"2/24/2024;13:00;1.516"
"2/24/2024;13:00;117.845"
"2/24/2024;13:00;118.622"
"2/24/2024;13:00;38.803"
"2/24/2024;13:00;22.139"
"2/24/2024;13:00;48.127"
"2/24/2024;13:00;29.969"
"2/24/2024;13:00;76.311"
"2/24/2024;14:00;41.606"
"2/24/2024;14:00;38.591"
"2/24/2024;14:00;10.368"
"2/24/2024;14:00;4.703"
"2/24/2024;14:00;58.159"
"2/24/2024;14:00;12.382"
"2/24/2024;14:00;64.232"
"2/24/2024;14:00;75.832"
"2/24/2024;14:00;18.883"
"2/24/2024;14:00;0.8927"
"2/24/2024;14:00;0.5108"
"2/24/2024;14:00;15.203"
"2/24/2024;14:00;107.436"
"2/24/2024;14:00;122.405"
"2/24/2024;14:00;63.898"
"2/24/2024;14:00;25.883"
"2/24/2024;14:00;55.851"
"2/24/2024;14:00;31.176"
"2/24/2024;14:00;73.709"
"2/24/2024;15:00;40.332"
"2/24/2024;15:00;41.893"
"2/24/2024;15:00;0.6205"
"2/24/2024;15:00;54.165"
"2/24/2024;15:00;58.967"
"2/24/2024;15:00;10.847"
"2/24/2024;15:00;8.266"
"2/24/2024;15:00;76.719"
"2/24/2024;15:00;19.412"
"2/24/2024;15:00;0.9812"
"2/24/2024;15:00;0.855"
"2/24/2024;15:00;14.236"
"2/24/2024;15:00;111.642"
"2/24/2024;15:00;123.905"
"2/24/2024;15:00;155.103"
"2/24/2024;15:00;22.263"
"2/24/2024;15:00;55.791"
"2/24/2024;15:00;25.593"
"2/24/2024;15:00;69.441"
"2/24/2024;16:00;47.282"
"2/24/2024;16:00;37.958"
"2/24/2024;16:00;0.9481"
"2/24/2024;16:00;58.801"
"2/24/2024;16:00;5.448"
"2/24/2024;16:00;0.9941"
"2/24/2024;16:00;69.322"
"2/24/2024;16:00;66.622"
"2/24/2024;16:00;1.977"
"2/24/2024;16:00;0.9861"
"2/24/2024;16:00;0.4172"
"2/24/2024;16:00;13.675"
"2/24/2024;16:00;119.605"
"2/24/2024;16:00;133.233"
"2/24/2024;16:00;4.269"
"2/24/2024;16:00;26.178"
"2/24/2024;16:00;62.008"
"2/24/2024;16:00;28.592"
"2/24/2024;16:00;71.989"
"2/24/2024;17:00;48.634"
"2/24/2024;17:00;35.771"
"2/24/2024;17:00;20.157"
"2/24/2024;17:00;60.197"
"2/24/2024;17:00;4.232"
"2/24/2024;17:00;12.994"
"2/24/2024;17:00;87.572"
"2/24/2024;17:00;70.239"
"2/24/2024;17:00;21.414"
"2/24/2024;17:00;13.525"
"2/24/2024;17:00;0.5164"
"2/24/2024;17:00;14.526"
"2/24/2024;17:00;116.876"
"2/24/2024;17:00;97.874"
"2/24/2024;17:00;41.624"
"2/24/2024;17:00;30.376"
"2/24/2024;17:00;55.526"
"2/24/2024;17:00;31.244"
"2/24/2024;17:00;84.293"
"2/24/2024;18:00;50.233"
"2/24/2024;18:00;4.16"
"2/24/2024;18:00;14.715"
"2/24/2024;18:00;60.136"
"2/24/2024;18:00;43.468"
"2/24/2024;18:00;18.428"
"2/24/2024;18:00;81.495"
"2/24/2024;18:00;71.296"
"2/24/2024;18:00;19.454"
"2/24/2024;18:00;13.184"
"2/24/2024;18:00;0.5942"
"2/24/2024;18:00;13.643"
"2/24/2024;18:00;112.908"
"2/24/2024;18:00;117.026"
"2/24/2024;18:00;42.137"
"2/24/2024;18:00;25.988"
"2/24/2024;18:00;54.175"
"2/24/2024;18:00;24.947"
"2/24/2024;18:00;79.985"
"2/24/2024;19:00;53.966"
"2/24/2024;19:00;31.127"
"2/24/2024;19:00;11.965"
"2/24/2024;19:00;59.572"
"2/24/2024;19:00;50.979"
"2/24/2024;19:00;20.688"
"2/24/2024;19:00;81.067"
"2/24/2024;19:00;72.579"
"2/24/2024;19:00;26.335"
"2/24/2024;19:00;14.686"
"2/24/2024;19:00;0.8372"
"2/24/2024;19:00;0.8426"
"2/24/2024;19:00;118.503"
"2/24/2024;19:00;107.098"
"2/24/2024;19:00;49.592"
"2/24/2024;19:00;23.893"
"2/24/2024;19:00;52.117"
"2/24/2024;19:00;31.516"
"2/24/2024;19:00;72.714"
"2/24/2024;20:00;5.219"
"2/24/2024;20:00;32.185"
"2/24/2024;20:00;10.797"
"2/24/2024;20:00;5.591"
"2/24/2024;20:00;57.549"
"2/24/2024;20:00;12.734"
"2/24/2024;20:00;84.263"
"2/24/2024;20:00;69.076"
"2/24/2024;20:00;2.599"
"2/24/2024;20:00;10.792"
"2/24/2024;20:00;0.9258"
"2/24/2024;20:00;12.048"
"2/24/2024;20:00;134.502"
"2/24/2024;20:00;116.141"
"2/24/2024;20:00;50.796"
"2/24/2024;20:00;47.981"
"2/24/2024;20:00;64.834"
"2/24/2024;20:00;32.418"
"2/24/2024;20:00;73.157"
"2/24/2024;21:00;6.15"
"2/24/2024;21:00;4.154"
"2/24/2024;21:00;12.432"
"2/24/2024;21:00;56.587"
"2/24/2024;21:00;43.862"
"2/24/2024;21:00;1.287"
"2/24/2024;21:00;10.072"
"2/24/2024;21:00;75.957"
"2/24/2024;21:00;25.042"
"2/24/2024;21:00;13.578"
"2/24/2024;21:00;0.6503"
"2/24/2024;21:00;11.242"
"2/24/2024;21:00;141.489"
"2/24/2024;21:00;127.295"
"2/24/2024;21:00;50.596"
